Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Outstanding_Balance,DPD,Risk_Segment,State,Sanction_Date
LN04508,CUST04508,Home Loan,1473684,686112,171,High,Tamil Nadu,2021-02-01
LN04509,CUST04509,Personal Loan,1839183,1012841,47,Medium,Maharashtra,2025-06-10
LN04510,CUST04510,Home Loan,3327454,2786749,9,Medium,Delhi,2023-05-18
LN04511,CUST04511,Education Loan,4676200,3423862,116,High,Tamil Nadu,2022-03-26
LN04512,CUST04512,Education Loan,217127,123668,113,High,Tamil Nadu,2020-05-15
LN04513,CUST04513,Education Loan,1043162,362169,147,High,Tamil Nadu,2023-11-28
LN04514,CUST04514,Personal Loan,800299,417517,14,Medium,Karnataka,2024-09-13
LN04515,CUST04515,Education Loan,2551414,864118,99,High,Karnataka,2020-01-10
LN04516,CUST04516,Education Loan,130918,41610,50,Medium,Tamil Nadu,2020-04-05
LN04517,CUST04517,Business Loan,2214492,2093761,40,Medium,Tamil Nadu,2024-10-03
LN04518,CUST04518,Personal Loan,993770,749497,137,High,Maharashtra,2023-03-29
LN04519,CUST04519,Personal Loan,2470603,1475298,128,High,Karnataka,2021-03-27
LN04520,CUST04520,Home Loan,135722,53080,27,Medium,Delhi,2023-05-15
LN04521,CUST04521,Home Loan,179774,100917,58,Medium,Karnataka,2020-10-28
LN04522,CUST04522,Home Loan,3139532,612873,96,High,Delhi,2024-01-13
LN04523,CUST04523,Auto Loan,4664149,3722324,178,High,Tamil Nadu,2022-04-07
LN04524,CUST04524,Personal Loan,1988509,1599216,157,High,Tamil Nadu,2021-04-21
LN04525,CUST04525,Auto Loan,4663320,1227306,23,Medium,Karnataka,2021-10-29
LN04526,CUST04526,Home Loan,1043979,1027630,70,High,Delhi,2022-05-11
LN04527,CUST04527,Auto Loan,1354160,1164245,129,High,Telangana,2024-05-31
LN04528,CUST04528,Education Loan,1075754,443179,120,High,Maharashtra,2023-02-04
LN04529,CUST04529,Auto Loan,2742337,740501,35,Medium,Telangana,2024-04-26
LN04530,CUST04530,Home Loan,3816821,2448128,84,High,Karnataka,2020-10-01
LN04531,CUST04531,Personal Loan,3171535,2677653,127,High,Telangana,2020-07-20
LN04532,CUST04532,Auto Loan,3089029,1397732,39,Medium,Delhi,2024-10-15
LN04533,CUST04533,Home Loan,3924360,1066780,58,Medium,Delhi,2020-02-08
LN04534,CUST04534,Personal Loan,2529972,1480748,111,High,Tamil Nadu,2024-04-29
LN04535,CUST04535,Auto Loan,3597135,2299897,119,High,Maharashtra,2020-03-16
LN04536,CUST04536,Auto Loan,592389,522229,26,Medium,Karnataka,2022-08-01
LN04537,CUST04537,Personal Loan,562930,489832,128,High,Delhi,2020-09-07
LN04538,CUST04538,Auto Loan,3273524,1432863,166,High,Delhi,2022-12-24
LN04539,CUST04539,Personal Loan,4086215,3196069,15,Medium,Maharashtra,2020-07-19
LN04540,CUST04540,Education Loan,2717998,1559012,58,Medium,Telangana,2020-02-02
LN04541,CUST04541,Personal Loan,3760285,1619667,18,Medium,Tamil Nadu,2022-10-27
LN04542,CUST04542,Auto Loan,3900528,3207445,46,Medium,Delhi,2020-04-12
LN04543,CUST04543,Personal Loan,4769619,1926162,85,High,Tamil Nadu,2024-04-27
LN04544,CUST04544,Education Loan,4479833,2137560,37,Medium,Delhi,2021-01-15
LN04545,CUST04545,Business Loan,4380152,3935668,76,High,Karnataka,2022-07-07
LN04546,CUST04546,Education Loan,3645447,1415937,34,Medium,Karnataka,2022-07-01
LN04547,CUST04547,Education Loan,1785388,480143,122,High,Karnataka,2024-10-26
LN04548,CUST04548,Personal Loan,2887507,1162196,140,High,Delhi,2022-09-01
LN04549,CUST04549,Education Loan,1210674,872129,154,High,Maharashtra,2021-03-22
LN04550,CUST04550,Business Loan,3667481,3395184,129,High,Delhi,2023-05-28
LN04551,CUST04551,Home Loan,3459440,3163769,177,High,Karnataka,2024-06-20
LN04552,CUST04552,Auto Loan,4387014,4291263,133,High,Delhi,2023-04-26
LN04553,CUST04553,Personal Loan,1529456,273603,177,High,Tamil Nadu,2024-05-16
LN04554,CUST04554,Auto Loan,2023982,747045,1,Medium,Tamil Nadu,2024-06-02
LN04555,CUST04555,Home Loan,4452562,4402960,154,High,Maharashtra,2022-08-29
LN04556,CUST04556,Personal Loan,4896186,3997063,21,Medium,Tamil Nadu,2023-05-05
LN04557,CUST04557,Education Loan,3649252,1444422,2,Medium,Tamil Nadu,2021-01-27
LN04558,CUST04558,Auto Loan,3501860,2238595,14,Medium,Delhi,2022-10-21
LN04559,CUST04559,Business Loan,3937057,2490066,86,High,Tamil Nadu,2021-06-05
LN04560,CUST04560,Personal Loan,3710236,693877,150,High,Karnataka,2021-05-09
LN04561,CUST04561,Business Loan,2228286,531450,46,Medium,Delhi,2021-03-06
LN04562,CUST04562,Education Loan,1142514,591816,52,Medium,Maharashtra,2020-05-02
LN04563,CUST04563,Personal Loan,1521707,1501613,37,Medium,Delhi,2020-07-30
LN04564,CUST04564,Home Loan,679240,555290,94,High,Delhi,2022-05-22
LN04565,CUST04565,Business Loan,1062437,621953,27,Medium,Delhi,2020-12-02
LN04566,CUST04566,Home Loan,2520679,913150,157,High,Telangana,2022-01-31
LN04567,CUST04567,Home Loan,2473889,1372320,141,High,Delhi,2023-03-27
LN04568,CUST04568,Business Loan,2001936,268102,95,High,Maharashtra,2025-04-09
LN04569,CUST04569,Home Loan,3613742,2788134,2,Medium,Maharashtra,2023-04-12
LN04570,CUST04570,Personal Loan,1620183,224068,46,Medium,Delhi,2025-05-22
LN04571,CUST04571,Business Loan,4660320,524392,24,Medium,Tamil Nadu,2021-01-12
LN04572,CUST04572,Education Loan,2303495,1269394,19,Medium,Karnataka,2022-05-14
LN04573,CUST04573,Business Loan,262007,253833,18,Medium,Delhi,2022-08-09
LN04574,CUST04574,Home Loan,1862255,354804,102,High,Maharashtra,2022-07-01
LN04575,CUST04575,Home Loan,2922539,337468,8,Medium,Tamil Nadu,2023-04-09
LN04576,CUST04576,Personal Loan,1800522,567500,105,High,Delhi,2021-01-10
LN04577,CUST04577,Auto Loan,2395983,1819739,147,High,Maharashtra,2024-10-12
LN04578,CUST04578,Home Loan,3745765,1045285,144,High,Tamil Nadu,2024-05-21
LN04579,CUST04579,Education Loan,3684207,1382040,142,High,Karnataka,2023-01-10
LN04580,CUST04580,Personal Loan,4771290,749853,101,High,Tamil Nadu,2021-06-16
LN04581,CUST04581,Home Loan,1360919,869662,157,High,Telangana,2024-08-01
LN04582,CUST04582,Business Loan,2776716,733699,178,High,Telangana,2021-03-24
LN04583,CUST04583,Business Loan,1936315,460431,118,High,Maharashtra,2024-04-01
LN04584,CUST04584,Education Loan,1561479,1290534,22,Medium,Maharashtra,2025-01-06
LN04585,CUST04585,Business Loan,1038789,966065,99,High,Maharashtra,2021-12-13
LN04586,CUST04586,Home Loan,2553707,2055724,15,Medium,Maharashtra,2024-08-27
LN04587,CUST04587,Education Loan,3571380,2255322,101,High,Tamil Nadu,2024-08-14
LN04588,CUST04588,Personal Loan,3855217,1082632,141,High,Tamil Nadu,2021-12-29
LN04589,CUST04589,Personal Loan,4983441,4602487,67,High,Telangana,2024-03-13
LN04590,CUST04590,Business Loan,3184275,416552,115,High,Karnataka,2022-11-01
LN04591,CUST04591,Business Loan,3697778,1633741,0,Low,Delhi,2024-03-12
LN04592,CUST04592,Education Loan,3098318,2041169,5,Medium,Maharashtra,2020-04-01
LN04593,CUST04593,Business Loan,135811,100757,26,Medium,Telangana,2025-05-19
LN04594,CUST04594,Personal Loan,439713,130952,47,Medium,Karnataka,2025-01-25
LN04595,CUST04595,Auto Loan,2560652,1255133,158,High,Karnataka,2021-07-26
LN04596,CUST04596,Auto Loan,4598419,2860754,8,Medium,Telangana,2021-04-06
LN04597,CUST04597,Personal Loan,1365983,867446,49,Medium,Maharashtra,2021-02-26
LN04598,CUST04598,Personal Loan,105033,32493,62,High,Tamil Nadu,2020-05-17
LN04599,CUST04599,Home Loan,1341545,918991,166,High,Tamil Nadu,2021-12-05
LN04600,CUST04600,Home Loan,1002292,748450,57,Medium,Tamil Nadu,2021-08-03
LN04601,CUST04601,Auto Loan,330097,151517,103,High,Telangana,2022-10-29
LN04602,CUST04602,Business Loan,4749819,2864367,177,High,Maharashtra,2023-07-01
LN04603,CUST04603,Personal Loan,2110269,615248,41,Medium,Tamil Nadu,2024-10-06
LN04604,CUST04604,Personal Loan,3356069,1020164,151,High,Delhi,2020-09-27
LN04605,CUST04605,Home Loan,4558068,567593,88,High,Telangana,2024-03-09
LN04606,CUST04606,Business Loan,1983502,455143,32,Medium,Tamil Nadu,2024-03-21
LN04607,CUST04607,Auto Loan,808882,250434,148,High,Karnataka,2022-06-28
LN04608,CUST04608,Auto Loan,3345228,1647577,156,High,Telangana,2023-06-13
LN04609,CUST04609,Personal Loan,523468,114161,36,Medium,Maharashtra,2025-06-03
LN04610,CUST04610,Education Loan,3417929,1172632,19,Medium,Delhi,2022-07-30
LN04611,CUST04611,Auto Loan,4982485,3616253,71,High,Maharashtra,2020-05-14
LN04612,CUST04612,Home Loan,3270644,1091485,152,High,Tamil Nadu,2023-08-05
LN04613,CUST04613,Home Loan,4800948,2184235,114,High,Tamil Nadu,2023-06-28
LN04614,CUST04614,Home Loan,4965362,1607515,46,Medium,Delhi,2022-07-03
LN04615,CUST04615,Home Loan,1971662,406618,123,High,Tamil Nadu,2021-04-20
LN04616,CUST04616,Education Loan,1124654,1102482,108,High,Tamil Nadu,2022-08-27
LN04617,CUST04617,Auto Loan,1317894,1198601,161,High,Delhi,2021-05-30
LN04618,CUST04618,Education Loan,913067,240064,179,High,Karnataka,2024-12-28
LN04619,CUST04619,Business Loan,3621227,867391,114,High,Maharashtra,2020-02-24
LN04620,CUST04620,Home Loan,4840582,1812303,168,High,Telangana,2025-01-22
LN04621,CUST04621,Auto Loan,2695809,845997,69,High,Karnataka,2021-01-26
LN04622,CUST04622,Personal Loan,938309,159674,90,High,Maharashtra,2024-10-27
LN04623,CUST04623,Auto Loan,3024816,344143,81,High,Karnataka,2021-07-08
LN04624,CUST04624,Personal Loan,1220831,332568,148,High,Karnataka,2021-09-05
LN04625,CUST04625,Personal Loan,464140,317693,113,High,Delhi,2025-02-21
LN04626,CUST04626,Business Loan,3917110,3066465,35,Medium,Tamil Nadu,2022-08-12
LN04627,CUST04627,Business Loan,1114093,503955,177,High,Tamil Nadu,2024-10-27
LN04628,CUST04628,Personal Loan,1336186,329542,128,High,Telangana,2021-04-28
LN04629,CUST04629,Auto Loan,2745562,2538224,28,Medium,Telangana,2021-01-04
LN04630,CUST04630,Home Loan,2587647,2535145,123,High,Delhi,2020-03-25
LN04631,CUST04631,Education Loan,4183145,3077701,97,High,Telangana,2021-02-10
LN04632,CUST04632,Personal Loan,2016945,1790399,43,Medium,Telangana,2023-04-22
LN04633,CUST04633,Business Loan,3657087,1851708,24,Medium,Tamil Nadu,2024-11-22
LN04634,CUST04634,Business Loan,529491,139943,87,High,Delhi,2024-01-07
LN04635,CUST04635,Business Loan,2481321,2065486,70,High,Karnataka,2024-12-14
LN04636,CUST04636,Business Loan,2847965,2396444,91,High,Telangana,2022-12-22
LN04637,CUST04637,Personal Loan,4592312,1179796,82,High,Delhi,2023-12-26
LN04638,CUST04638,Education Loan,1182258,966587,44,Medium,Karnataka,2024-02-23
LN04639,CUST04639,Business Loan,2282422,1062695,123,High,Maharashtra,2023-09-10
LN04640,CUST04640,Business Loan,1461649,906198,78,High,Maharashtra,2024-10-31
LN04641,CUST04641,Auto Loan,3180898,654275,149,High,Delhi,2020-12-11
LN04642,CUST04642,Business Loan,1383989,500394,46,Medium,Tamil Nadu,2020-01-18
LN04643,CUST04643,Home Loan,4523507,1221379,90,High,Delhi,2020-12-10
LN04644,CUST04644,Auto Loan,3801571,1102010,141,High,Delhi,2021-01-21
LN04645,CUST04645,Business Loan,2163526,2063548,46,Medium,Karnataka,2020-07-04
LN04646,CUST04646,Personal Loan,1413360,656572,70,High,Karnataka,2021-08-11
LN04647,CUST04647,Business Loan,4860008,1954032,152,High,Karnataka,2024-06-01
LN04648,CUST04648,Home Loan,3552289,2009541,43,Medium,Delhi,2020-03-22
LN04649,CUST04649,Personal Loan,3488568,2020294,0,Low,Tamil Nadu,2025-02-24
LN04650,CUST04650,Auto Loan,491370,353597,92,High,Delhi,2021-02-01
LN04651,CUST04651,Personal Loan,609967,561391,72,High,Karnataka,2020-02-08
LN04652,CUST04652,Personal Loan,678064,120132,21,Medium,Telangana,2021-03-25
LN04653,CUST04653,Personal Loan,3159955,1158178,137,High,Telangana,2020-12-29
LN04654,CUST04654,Personal Loan,1394879,764183,118,High,Karnataka,2020-06-26
LN04655,CUST04655,Business Loan,1913888,993174,1,Medium,Karnataka,2022-05-09
LN04656,CUST04656,Home Loan,4486538,1050813,118,High,Delhi,2023-09-11
LN04657,CUST04657,Home Loan,2737465,1951359,71,High,Delhi,2020-08-15
LN04658,CUST04658,Education Loan,510475,299560,111,High,Maharashtra,2022-03-11
LN04659,CUST04659,Auto Loan,1881976,1674472,134,High,Tamil Nadu,2020-01-22
LN04660,CUST04660,Home Loan,4851999,3216231,58,Medium,Delhi,2020-12-21
LN04661,CUST04661,Personal Loan,2326474,1121124,23,Medium,Delhi,2024-08-18
LN04662,CUST04662,Education Loan,1279880,595509,172,High,Karnataka,2021-02-25
LN04663,CUST04663,Personal Loan,3492404,830184,3,Medium,Telangana,2021-06-14
LN04664,CUST04664,Auto Loan,831428,539558,76,High,Maharashtra,2025-04-06
LN04665,CUST04665,Personal Loan,881661,496155,89,High,Tamil Nadu,2025-01-17
LN04666,CUST04666,Auto Loan,1025630,887805,50,Medium,Delhi,2020-12-31
LN04667,CUST04667,Education Loan,3991541,3161071,99,High,Telangana,2022-01-11
LN04668,CUST04668,Education Loan,3575088,3511842,8,Medium,Delhi,2024-10-24
LN04669,CUST04669,Personal Loan,2155606,1483089,74,High,Maharashtra,2023-07-01
LN04670,CUST04670,Home Loan,2377362,2035275,17,Medium,Delhi,2021-11-02
LN04671,CUST04671,Auto Loan,889588,625406,140,High,Delhi,2020-02-10
LN04672,CUST04672,Home Loan,4197447,3019048,157,High,Telangana,2021-01-21
LN04673,CUST04673,Personal Loan,2564734,1022990,10,Medium,Maharashtra,2021-08-10
LN04674,CUST04674,Business Loan,1888721,1122726,78,High,Tamil Nadu,2024-04-29
LN04675,CUST04675,Auto Loan,702377,590551,43,Medium,Maharashtra,2021-07-04
LN04676,CUST04676,Auto Loan,3643685,3639720,85,High,Maharashtra,2022-10-23
LN04677,CUST04677,Education Loan,4853312,2628858,114,High,Telangana,2024-04-07
LN04678,CUST04678,Home Loan,1438380,896580,75,High,Telangana,2022-01-27
LN04679,CUST04679,Personal Loan,3225090,896354,107,High,Telangana,2023-03-08
LN04680,CUST04680,Home Loan,2406141,2201914,44,Medium,Maharashtra,2022-11-22
LN04681,CUST04681,Education Loan,2283218,360901,167,High,Karnataka,2025-05-14
LN04682,CUST04682,Home Loan,2892929,1241971,128,High,Tamil Nadu,2023-07-05
LN04683,CUST04683,Auto Loan,4090866,3520917,68,High,Maharashtra,2020-07-06
LN04684,CUST04684,Education Loan,2386454,1222024,82,High,Telangana,2023-05-20
LN04685,CUST04685,Home Loan,322641,147803,122,High,Telangana,2020-06-08
LN04686,CUST04686,Auto Loan,3634796,572820,78,High,Delhi,2024-09-29
LN04687,CUST04687,Education Loan,837381,391599,56,Medium,Delhi,2022-10-31
LN04688,CUST04688,Business Loan,2247178,803126,54,Medium,Delhi,2020-04-14
LN04689,CUST04689,Education Loan,3197208,665139,138,High,Delhi,2024-09-22
LN04690,CUST04690,Auto Loan,3536622,1429111,106,High,Delhi,2020-09-26
LN04691,CUST04691,Education Loan,2011592,1048685,141,High,Karnataka,2022-01-23
LN04692,CUST04692,Auto Loan,780881,622788,95,High,Telangana,2024-03-08
LN04693,CUST04693,Business Loan,4842020,765707,15,Medium,Maharashtra,2022-07-16
LN04694,CUST04694,Education Loan,1450370,1354809,28,Medium,Karnataka,2024-05-10
LN04695,CUST04695,Business Loan,2634240,1666508,10,Medium,Delhi,2023-08-23
LN04696,CUST04696,Business Loan,3280106,413715,74,High,Maharashtra,2022-01-14
LN04697,CUST04697,Education Loan,3643718,503899,86,High,Karnataka,2021-04-11
LN04698,CUST04698,Personal Loan,3776278,1497544,108,High,Telangana,2022-11-08
LN04699,CUST04699,Personal Loan,1822295,238956,101,High,Delhi,2023-08-13
LN04700,CUST04700,Education Loan,1819915,228659,103,High,Delhi,2023-12-06
LN04701,CUST04701,Home Loan,4646903,4378042,34,Medium,Maharashtra,2024-02-14
LN04702,CUST04702,Personal Loan,3578497,2078824,121,High,Telangana,2023-08-08
LN04703,CUST04703,Auto Loan,731845,717333,4,Medium,Telangana,2022-07-14
LN04704,CUST04704,Business Loan,4303583,2237716,84,High,Maharashtra,2022-10-25
LN04705,CUST04705,Auto Loan,441671,247176,120,High,Maharashtra,2023-03-18
LN04706,CUST04706,Education Loan,1764214,815381,174,High,Maharashtra,2023-11-27
LN04707,CUST04707,Business Loan,4275467,3598183,123,High,Delhi,2020-02-19
LN04708,CUST04708,Auto Loan,2756608,367545,171,High,Tamil Nadu,2023-03-15
LN04709,CUST04709,Personal Loan,1216007,368955,177,High,Delhi,2020-04-30
LN04710,CUST04710,Auto Loan,4756297,4020549,179,High,Karnataka,2023-01-21
LN04711,CUST04711,Education Loan,3764323,501168,104,High,Delhi,2021-02-25
LN04712,CUST04712,Personal Loan,563317,456119,17,Medium,Delhi,2024-04-11
LN04713,CUST04713,Personal Loan,4897612,614164,121,High,Maharashtra,2025-04-16
LN04714,CUST04714,Business Loan,4926753,1980070,130,High,Telangana,2020-06-13
LN04715,CUST04715,Business Loan,4550553,4357807,40,Medium,Delhi,2020-09-02
LN04716,CUST04716,Business Loan,1341161,1012150,179,High,Tamil Nadu,2025-05-31
LN04717,CUST04717,Personal Loan,2007736,1173118,23,Medium,Delhi,2024-02-19
LN04718,CUST04718,Home Loan,4528622,2226585,78,High,Telangana,2021-06-21
LN04719,CUST04719,Personal Loan,3449274,2808293,74,High,Maharashtra,2020-03-02
LN04720,CUST04720,Personal Loan,4542621,3335594,170,High,Maharashtra,2025-06-14
LN04721,CUST04721,Home Loan,2041500,889572,77,High,Telangana,2023-11-18
LN04722,CUST04722,Home Loan,997532,395741,91,High,Telangana,2023-06-04
LN04723,CUST04723,Education Loan,3821863,494526,97,High,Telangana,2021-01-02
LN04724,CUST04724,Home Loan,2901947,2549280,112,High,Maharashtra,2020-01-05
LN04725,CUST04725,Auto Loan,2218149,1495326,135,High,Maharashtra,2025-05-17
LN04726,CUST04726,Auto Loan,1996159,1376979,131,High,Tamil Nadu,2023-09-10
LN04727,CUST04727,Personal Loan,505530,416178,37,Medium,Karnataka,2022-08-12
LN04728,CUST04728,Business Loan,986554,533064,120,High,Telangana,2024-10-27
LN04729,CUST04729,Home Loan,3291061,2988368,96,High,Tamil Nadu,2023-09-20
LN04730,CUST04730,Personal Loan,1005443,460981,165,High,Telangana,2023-04-02
LN04731,CUST04731,Home Loan,913658,489418,166,High,Tamil Nadu,2024-12-12
LN04732,CUST04732,Business Loan,1240484,1195697,23,Medium,Tamil Nadu,2020-01-04
LN04733,CUST04733,Personal Loan,3814541,3630826,11,Medium,Karnataka,2022-09-01
LN04734,CUST04734,Home Loan,1359259,1000510,161,High,Tamil Nadu,2020-03-28
LN04735,CUST04735,Education Loan,452016,151939,7,Medium,Telangana,2023-07-12
LN04736,CUST04736,Business Loan,313783,302739,163,High,Karnataka,2022-07-19
LN04737,CUST04737,Personal Loan,3423152,972394,135,High,Maharashtra,2023-05-15
LN04738,CUST04738,Education Loan,4665980,1924984,166,High,Tamil Nadu,2024-09-01
LN04739,CUST04739,Auto Loan,4467250,1815112,7,Medium,Karnataka,2022-07-26
LN04740,CUST04740,Personal Loan,4381375,2567343,168,High,Telangana,2025-06-01
LN04741,CUST04741,Auto Loan,4789118,2021162,164,High,Delhi,2023-07-16
LN04742,CUST04742,Auto Loan,795053,158422,107,High,Telangana,2020-01-05
LN04743,CUST04743,Education Loan,992319,853400,153,High,Delhi,2024-10-24
LN04744,CUST04744,Home Loan,1488566,1139231,103,High,Delhi,2020-09-28
LN04745,CUST04745,Home Loan,4726391,750248,135,High,Maharashtra,2024-09-17
LN04746,CUST04746,Home Loan,2064169,1516927,30,Medium,Delhi,2020-04-26
LN04747,CUST04747,Personal Loan,3583946,1174682,172,High,Tamil Nadu,2021-07-28
LN04748,CUST04748,Auto Loan,1881585,871962,152,High,Delhi,2023-07-14
LN04749,CUST04749,Personal Loan,2173003,917765,133,High,Delhi,2025-01-17
LN04750,CUST04750,Home Loan,731347,260454,2,Medium,Tamil Nadu,2024-07-17
LN04751,CUST04751,Personal Loan,2551957,935956,168,High,Tamil Nadu,2021-03-16
LN04752,CUST04752,Education Loan,205754,174077,23,Medium,Maharashtra,2025-05-13
LN04753,CUST04753,Personal Loan,3896422,1917341,63,High,Karnataka,2021-01-09
LN04754,CUST04754,Business Loan,2283551,1423472,115,High,Delhi,2024-08-12
LN04755,CUST04755,Home Loan,2146527,1494008,96,High,Delhi,2020-01-02
LN04756,CUST04756,Personal Loan,2513264,1267534,96,High,Tamil Nadu,2020-09-29
LN04757,CUST04757,Auto Loan,402561,224768,90,High,Maharashtra,2023-12-01
LN04758,CUST04758,Education Loan,2196159,1270775,20,Medium,Telangana,2024-07-27
LN04759,CUST04759,Education Loan,3130437,1480659,173,High,Karnataka,2025-06-11
LN04760,CUST04760,Personal Loan,3406347,3283720,69,High,Telangana,2023-01-24
LN04761,CUST04761,Personal Loan,1047040,474094,145,High,Delhi,2022-10-17
LN04762,CUST04762,Personal Loan,4393375,1988875,70,High,Delhi,2022-04-21
LN04763,CUST04763,Personal Loan,1707467,437447,59,Medium,Delhi,2020-03-19
LN04764,CUST04764,Education Loan,3432556,2287703,154,High,Telangana,2025-06-09
LN04765,CUST04765,Business Loan,3470476,1536987,149,High,Karnataka,2020-09-21
LN04766,CUST04766,Auto Loan,4927781,3096702,145,High,Delhi,2025-06-05
LN04767,CUST04767,Personal Loan,1181526,224053,65,High,Maharashtra,2023-05-23
LN04768,CUST04768,Business Loan,3295985,1103526,42,Medium,Delhi,2023-02-28
LN04769,CUST04769,Business Loan,1130543,124671,98,High,Delhi,2022-03-26
LN04770,CUST04770,Home Loan,3855952,2772975,149,High,Delhi,2020-12-28
LN04771,CUST04771,Personal Loan,2941994,1875264,156,High,Telangana,2025-02-03
LN04772,CUST04772,Business Loan,1344529,1284030,63,High,Maharashtra,2021-10-18
LN04773,CUST04773,Business Loan,4055218,4034270,102,High,Telangana,2022-11-20
LN04774,CUST04774,Education Loan,4205986,2311976,156,High,Maharashtra,2022-02-01
LN04775,CUST04775,Education Loan,153660,94299,31,Medium,Maharashtra,2021-06-05
LN04776,CUST04776,Business Loan,1498432,252300,133,High,Tamil Nadu,2025-01-07
LN04777,CUST04777,Business Loan,2122148,412797,83,High,Maharashtra,2023-05-20
LN04778,CUST04778,Business Loan,1640474,1421269,21,Medium,Maharashtra,2020-09-15
